99541456711.68277, 0.002739726027397138
131148845257.84775, 0.0058961528996799295
169644943004.59448, 0.006869548574084616
223512284367.3908, 0.006738304213490753
322836058167.62244, 0.009850982965575739
449463687769.8103, 0.011885270554780725
673508860214.9373, 0.016076340469745487
999999999999.9958, 0.020271785196730008
1512309633204.8188, 0.02665026112159241
2105490534880.4697, 0.033068110354633085
3041122624261.534, 0.04166024116151257
4392528326573.723, 0.053540043201268706
6115432060163.812, 0.06543734448910388
7910493769542.969, 0.07736964427309756
10046065559362.281, 0.08931069368113076
14245989331340.088, 0.11325403986547466
20576582864090.77, 0.1426680884805731
25655568153033.383, 0.1633850108003172
31405519953034.957, 0.1841106827441008
36381302514691.29, 0.20595849397096222
44535116713345.76, 0.23435539879145817
52548325601383.836, 0.2583862412161978
60873901569003.805, 0.2846176140868948
69233990043125.57, 0.3108577365816313
78742207312900.73, 0.3370978590763677
87924878417502.3, 0.3611549503732261
100000000000000, 0.3873950728679627
111661688715572.89, 0.4180275066305744
122412100818440.58, 0.44209334755147245
136687418966080.92, 0.47272578131408416
159805901853430, 0.5164870259481037
183431135244384.53, 0.5536816777404096
208622563426679.5, 0.593072485166653
232951477363947.47, 0.6258966997511826
260117553512459.25, 0.659816804746671
295840674669253.06, 0.6981117217619557
336469813770436.94, 0.7353107483662812
375707876074213.06, 0.7637514013069752
427305539497254.3, 0.797662756678424
477136581377823.44, 0.827199300030077
562987823652866.8, 0.8709561698520768
676611416453071, 0.8993618242966124
769533525244414.8, 0.9190266043255955
1013883426634246.2, 0.96053919558144
1411564081441956.8, 0.9779159489240697
1792639715867729.8, 0.989856998332103
2542082382031481.5, 0.9929784267082276
3349269540221804.5, 0.9939430727585925
4972866339357363, 0.9926590654307824
