97998834476.81476, 0.2607329842931937
177426942562.66202, 0.30052356020942395
289221560546.7938, 0.33821989528795804
447330049699.4971, 0.375916230366492
716399011290.8632, 0.41780104712041877
1167258383396.8022, 0.46596858638743444
1773700213022.241, 0.5078534031413611
2790507002521.826, 0.5560209424083769
4314013029251.3296, 0.6041884816753925
6553528998261.526, 0.6523560209424082
12271164900247.195, 0.7235602094240836
18968994626163.38, 0.7738219895287957
28321297933681.73, 0.8178010471204187
44565181553616.01, 0.8617801047120418
72631856908834.67, 0.9036649214659684
116362571448423.12, 0.9371727748691099
193102646932751.2, 0.9664921465968586
343859056359457.94, 0.9853403141361256
601904239535392.1, 0.9958115183246072
1110727358547691.5, 0.9999999999999999
4751012536762885, 0.9999999999999999
